method,group_id,file_path,group_size,distinct_classes,distinct_splits,reason_codes,group_members
phash,ph:95d49b496627,kaggle/train/3/9454505L.png,9,"0,1,2,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9094783L.png ; kaggle/train/1/9768869L.png ; kaggle/train/2/9263504L.png ; kaggle/train/2/9471214L.png ; kaggle/train/3/9405154L.png ; kaggle/train/3/9454505L.png ; kaggle/train/4/9438852L.png ; kaggle/val/0/9335175L.png ; kaggle/val/2/9304509L.png
phash,ph:95d49b496627,kaggle/train/4/9438852L.png,9,"0,1,2,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9094783L.png ; kaggle/train/1/9768869L.png ; kaggle/train/2/9263504L.png ; kaggle/train/2/9471214L.png ; kaggle/train/3/9405154L.png ; kaggle/train/3/9454505L.png ; kaggle/train/4/9438852L.png ; kaggle/val/0/9335175L.png ; kaggle/val/2/9304509L.png
phash,ph:95d49b496627,kaggle/val/0/9335175L.png,9,"0,1,2,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9094783L.png ; kaggle/train/1/9768869L.png ; kaggle/train/2/9263504L.png ; kaggle/train/2/9471214L.png ; kaggle/train/3/9405154L.png ; kaggle/train/3/9454505L.png ; kaggle/train/4/9438852L.png ; kaggle/val/0/9335175L.png ; kaggle/val/2/9304509L.png
phash,ph:95d49b496627,kaggle/val/2/9304509L.png,9,"0,1,2,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9094783L.png ; kaggle/train/1/9768869L.png ; kaggle/train/2/9263504L.png ; kaggle/train/2/9471214L.png ; kaggle/train/3/9405154L.png ; kaggle/train/3/9454505L.png ; kaggle/train/4/9438852L.png ; kaggle/val/0/9335175L.png ; kaggle/val/2/9304509L.png
phash,ph:d0aade1433e3,kaggle/test/1/9237974R.png,2,"1,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9237974R.png ; kaggle/train/3/9788072R.png
phash,ph:d0aade1433e3,kaggle/train/3/9788072R.png,2,"1,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9237974R.png ; kaggle/train/3/9788072R.png
phash,ph:c0837e353260,kaggle/test/1/9252019R.png,2,"1,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9252019R.png ; kaggle/train/3/9937239R.png
phash,ph:c0837e353260,kaggle/train/3/9937239R.png,2,"1,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9252019R.png ; kaggle/train/3/9937239R.png
phash,ph:d48bda353360,kaggle/test/1/9671988R.png,4,"0,1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9671988R.png ; kaggle/test/2/9568180R.png ; kaggle/train/1/9402367R.png ; kaggle/val/0/9235549R.png
phash,ph:d48bda353360,kaggle/test/2/9568180R.png,4,"0,1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9671988R.png ; kaggle/test/2/9568180R.png ; kaggle/train/1/9402367R.png ; kaggle/val/0/9235549R.png
phash,ph:d48bda353360,kaggle/train/1/9402367R.png,4,"0,1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9671988R.png ; kaggle/test/2/9568180R.png ; kaggle/train/1/9402367R.png ; kaggle/val/0/9235549R.png
phash,ph:d48bda353360,kaggle/val/0/9235549R.png,4,"0,1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9671988R.png ; kaggle/test/2/9568180R.png ; kaggle/train/1/9402367R.png ; kaggle/val/0/9235549R.png
phash,ph:d085cb3c3670,kaggle/test/1/9789809R.png,2,1,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9789809R.png ; kaggle/train/1/9781154R.png
phash,ph:d085cb3c3670,kaggle/train/1/9781154R.png,2,1,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9789809R.png ; kaggle/train/1/9781154R.png
phash,ph:d0a1df051673,kaggle/test/1/9826196R.png,2,"0,1","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9826196R.png ; kaggle/train/0/9142466R.png
phash,ph:d0a1df051673,kaggle/train/0/9142466R.png,2,"0,1","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9826196R.png ; kaggle/train/0/9142466R.png
phash,ph:80ab7f2537e0,kaggle/test/1/9873241R.png,2,"1,2",test,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/test/1/9873241R.png ; kaggle/test/2/9417075R.png
phash,ph:80ab7f2537e0,kaggle/test/2/9417075R.png,2,"1,2",test,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/test/1/9873241R.png ; kaggle/test/2/9417075R.png
phash,ph:d0ab5e1432f2,kaggle/test/1/9886298R.png,3,"1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9886298R.png ; kaggle/train/2/9168534R.png ; kaggle/train/3/9478732R.png
phash,ph:d0ab5e1432f2,kaggle/train/2/9168534R.png,3,"1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9886298R.png ; kaggle/train/2/9168534R.png ; kaggle/train/3/9478732R.png
phash,ph:d0ab5e1432f2,kaggle/train/3/9478732R.png,3,"1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9886298R.png ; kaggle/train/2/9168534R.png ; kaggle/train/3/9478732R.png
phash,ph:d0a15a151275,kaggle/test/1/9979181R.png,2,"0,1","test,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9979181R.png ; kaggle/val/0/9597737R.png
phash,ph:d0a15a151275,kaggle/val/0/9597737R.png,2,"0,1","test,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/1/9979181R.png ; kaggle/val/0/9597737R.png
phash,ph:d0c9df1d3360,kaggle/test/2/9075900R.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9075900R.png ; kaggle/train/0/9825282R.png
phash,ph:d0c9df1d3360,kaggle/train/0/9825282R.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9075900R.png ; kaggle/train/0/9825282R.png
phash,ph:d0a15a25bf61,kaggle/test/2/9133451R.png,2,"2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9133451R.png ; kaggle/train/3/9407052R.png
phash,ph:d0a15a25bf61,kaggle/train/3/9407052R.png,2,"2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9133451R.png ; kaggle/train/3/9407052R.png
phash,ph:d5da8b607293,kaggle/test/2/9142551L.png,3,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9142551L.png ; kaggle/train/0/9657071L.png ; kaggle/train/2/9097409L.png
phash,ph:d5da8b607293,kaggle/train/0/9657071L.png,3,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9142551L.png ; kaggle/train/0/9657071L.png ; kaggle/train/2/9097409L.png
phash,ph:d5da8b607293,kaggle/train/2/9097409L.png,3,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9142551L.png ; kaggle/train/0/9657071L.png ; kaggle/train/2/9097409L.png
phash,ph:95f42a6066b7,kaggle/test/2/9250401L.png,3,"1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9250401L.png ; kaggle/train/1/9120519L.png ; kaggle/val/2/9031961L.png
phash,ph:95f42a6066b7,kaggle/train/1/9120519L.png,3,"1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9250401L.png ; kaggle/train/1/9120519L.png ; kaggle/val/2/9031961L.png
phash,ph:95f42a6066b7,kaggle/val/2/9031961L.png,3,"1,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9250401L.png ; kaggle/train/1/9120519L.png ; kaggle/val/2/9031961L.png
phash,ph:c0815a3577e2,kaggle/test/2/9281025R.png,2,"1,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9281025R.png ; kaggle/train/1/9581241R.png
phash,ph:c0815a3577e2,kaggle/train/1/9581241R.png,2,"1,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9281025R.png ; kaggle/train/1/9581241R.png
phash,ph:d083de5533f0,kaggle/test/2/9415074R.png,2,2,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9415074R.png ; kaggle/train/2/9159540R.png
phash,ph:d083de5533f0,kaggle/train/2/9159540R.png,2,2,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9415074R.png ; kaggle/train/2/9159540R.png
phash,ph:848b5a353373,kaggle/test/2/9534110R.png,4,"2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9534110R.png ; kaggle/train/2/9634690R.png ; kaggle/train/3/9897397R.png ; kaggle/train/3/9981316R.png
phash,ph:848b5a353373,kaggle/train/2/9634690R.png,4,"2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9534110R.png ; kaggle/train/2/9634690R.png ; kaggle/train/3/9897397R.png ; kaggle/train/3/9981316R.png
phash,ph:848b5a353373,kaggle/train/3/9897397R.png,4,"2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9534110R.png ; kaggle/train/2/9634690R.png ; kaggle/train/3/9897397R.png ; kaggle/train/3/9981316R.png
phash,ph:848b5a353373,kaggle/train/3/9981316R.png,4,"2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9534110R.png ; kaggle/train/2/9634690R.png ; kaggle/train/3/9897397R.png ; kaggle/train/3/9981316R.png
phash,ph:d1de8f6062b1,kaggle/test/2/9639683L.png,2,"1,2","test,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9639683L.png ; kaggle/val/1/9639581L.png
phash,ph:d1de8f6062b1,kaggle/val/1/9639581L.png,2,"1,2","test,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9639683L.png ; kaggle/val/1/9639581L.png
phash,ph:d5fe0b442696,kaggle/test/2/9742226L.png,3,2,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9742226L.png ; kaggle/train/2/9676751L.png ; kaggle/train/2/9865818L.png
phash,ph:d5fe0b442696,kaggle/train/2/9676751L.png,3,2,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9742226L.png ; kaggle/train/2/9676751L.png ; kaggle/train/2/9865818L.png
phash,ph:d5fe0b442696,kaggle/train/2/9865818L.png,3,2,"test,train",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9742226L.png ; kaggle/train/2/9676751L.png ; kaggle/train/2/9865818L.png
phash,ph:c5fe0a6826b4,kaggle/test/2/9743839L.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9743839L.png ; kaggle/train/0/9980800L.png
phash,ph:c5fe0a6826b4,kaggle/train/0/9980800L.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9743839L.png ; kaggle/train/0/9980800L.png
phash,ph:81fe0a612795,kaggle/test/2/9885105L.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9885105L.png ; kaggle/train/0/9888515L.png
phash,ph:81fe0a612795,kaggle/train/0/9888515L.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9885105L.png ; kaggle/train/0/9888515L.png
phash,ph:c0a2da1d3366,kaggle/test/2/9967960R.png,2,"2,3",test,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/test/2/9967960R.png ; kaggle/test/3/9910787R.png
phash,ph:c0a2da1d3366,kaggle/test/3/9910787R.png,2,"2,3",test,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/test/2/9967960R.png ; kaggle/test/3/9910787R.png
phash,ph:d0abde0c7661,kaggle/test/2/9969795R.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9969795R.png ; kaggle/train/0/9980800R.png
phash,ph:d0abde0c7661,kaggle/train/0/9980800R.png,2,"0,2","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9969795R.png ; kaggle/train/0/9980800R.png
phash,ph:85874a1d3762,kaggle/test/2/9979984R.png,2,"2,3","test,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9979984R.png ; kaggle/val/3/9389580R.png
phash,ph:85874a1d3762,kaggle/val/3/9389580R.png,2,"2,3","test,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9979984R.png ; kaggle/val/3/9389580R.png
phash,ph:d4855b152775,kaggle/test/2/9998089R.png,4,"0,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9998089R.png ; kaggle/train/0/9580736R.png ; kaggle/train/0/9643032R.png ; kaggle/val/0/9549868R.png
phash,ph:d4855b152775,kaggle/train/0/9580736R.png,4,"0,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9998089R.png ; kaggle/train/0/9580736R.png ; kaggle/train/0/9643032R.png ; kaggle/val/0/9549868R.png
phash,ph:d4855b152775,kaggle/train/0/9643032R.png,4,"0,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9998089R.png ; kaggle/train/0/9580736R.png ; kaggle/train/0/9643032R.png ; kaggle/val/0/9549868R.png
phash,ph:d4855b152775,kaggle/val/0/9549868R.png,4,"0,2","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/2/9998089R.png ; kaggle/train/0/9580736R.png ; kaggle/train/0/9643032R.png ; kaggle/val/0/9549868R.png
phash,ph:95d01f616227,kaggle/test/3/9215922L.png,2,3,test,PERCEPTUAL_NEAR_DUPLICATE,kaggle/test/3/9215922L.png ; kaggle/test/3/9369649L.png
phash,ph:95d01f616227,kaggle/test/3/9369649L.png,2,3,test,PERCEPTUAL_NEAR_DUPLICATE,kaggle/test/3/9215922L.png ; kaggle/test/3/9369649L.png
phash,ph:d0af5a8572e0,kaggle/test/3/9380143R.png,2,"0,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9380143R.png ; kaggle/train/0/9551668R.png
phash,ph:d0af5a8572e0,kaggle/train/0/9551668R.png,2,"0,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9380143R.png ; kaggle/train/0/9551668R.png
phash,ph:85d49f506735,kaggle/test/3/9669124L.png,5,"0,1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9669124L.png ; kaggle/train/0/9702644L.png ; kaggle/train/1/9659659L.png ; kaggle/train/1/9700163L.png ; kaggle/train/2/9801148L.png
phash,ph:85d49f506735,kaggle/train/0/9702644L.png,5,"0,1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9669124L.png ; kaggle/train/0/9702644L.png ; kaggle/train/1/9659659L.png ; kaggle/train/1/9700163L.png ; kaggle/train/2/9801148L.png
phash,ph:85d49f506735,kaggle/train/1/9659659L.png,5,"0,1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9669124L.png ; kaggle/train/0/9702644L.png ; kaggle/train/1/9659659L.png ; kaggle/train/1/9700163L.png ; kaggle/train/2/9801148L.png
phash,ph:85d49f506735,kaggle/train/1/9700163L.png,5,"0,1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9669124L.png ; kaggle/train/0/9702644L.png ; kaggle/train/1/9659659L.png ; kaggle/train/1/9700163L.png ; kaggle/train/2/9801148L.png
phash,ph:85d49f506735,kaggle/train/2/9801148L.png,5,"0,1,2,3","test,train",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/3/9669124L.png ; kaggle/train/0/9702644L.png ; kaggle/train/1/9659659L.png ; kaggle/train/1/9700163L.png ; kaggle/train/2/9801148L.png
phash,ph:c0815b161f72,kaggle/test/4/9390064R.png,5,"0,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/4/9390064R.png ; kaggle/train/3/9146462R.png ; kaggle/train/3/9481413R.png ; kaggle/train/4/9435335R.png ; kaggle/val/0/9365192R.png
phash,ph:c0815b161f72,kaggle/train/3/9146462R.png,5,"0,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/4/9390064R.png ; kaggle/train/3/9146462R.png ; kaggle/train/3/9481413R.png ; kaggle/train/4/9435335R.png ; kaggle/val/0/9365192R.png
phash,ph:c0815b161f72,kaggle/train/3/9481413R.png,5,"0,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/4/9390064R.png ; kaggle/train/3/9146462R.png ; kaggle/train/3/9481413R.png ; kaggle/train/4/9435335R.png ; kaggle/val/0/9365192R.png
phash,ph:c0815b161f72,kaggle/train/4/9435335R.png,5,"0,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/4/9390064R.png ; kaggle/train/3/9146462R.png ; kaggle/train/3/9481413R.png ; kaggle/train/4/9435335R.png ; kaggle/val/0/9365192R.png
phash,ph:c0815b161f72,kaggle/val/0/9365192R.png,5,"0,3,4","test,train,val",PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT|SPLIT_LEAKAGE_CANDIDATE,kaggle/test/4/9390064R.png ; kaggle/train/3/9146462R.png ; kaggle/train/3/9481413R.png ; kaggle/train/4/9435335R.png ; kaggle/val/0/9365192R.png
phash,ph:80855a95337a,kaggle/test/4/9572948R.png,2,4,test,PERCEPTUAL_NEAR_DUPLICATE,kaggle/test/4/9572948R.png ; kaggle/test/4/9669124R.png
phash,ph:80855a95337a,kaggle/test/4/9669124R.png,2,4,test,PERCEPTUAL_NEAR_DUPLICATE,kaggle/test/4/9572948R.png ; kaggle/test/4/9669124R.png
phash,ph:c1d20a40879f,kaggle/train/0/9015798L.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9015798L.png ; kaggle/train/0/9699399L.png
phash,ph:c1d20a40879f,kaggle/train/0/9699399L.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9015798L.png ; kaggle/train/0/9699399L.png
phash,ph:95d62f2062a5,kaggle/train/0/9028904L.png,2,"0,1",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9028904L.png ; kaggle/train/1/9324372L.png
phash,ph:95d62f2062a5,kaggle/train/1/9324372L.png,2,"0,1",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9028904L.png ; kaggle/train/1/9324372L.png
phash,ph:81d20e6112b7,kaggle/train/0/9034963L.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9034963L.png ; kaggle/train/0/9419379L.png
phash,ph:81d20e6112b7,kaggle/train/0/9419379L.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9034963L.png ; kaggle/train/0/9419379L.png
phash,ph:c1de0f702693,kaggle/train/0/9040456L.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9040456L.png ; kaggle/train/0/9836553L.png
phash,ph:c1de0f702693,kaggle/train/0/9836553L.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9040456L.png ; kaggle/train/0/9836553L.png
phash,ph:95f52b426631,kaggle/train/0/9041946L.png,2,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9041946L.png ; kaggle/train/2/9451281L.png
phash,ph:95f52b426631,kaggle/train/2/9451281L.png,2,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9041946L.png ; kaggle/train/2/9451281L.png
phash,ph:948b5a3573c9,kaggle/train/0/9066820R.png,2,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9066820R.png ; kaggle/train/2/9434150R.png
phash,ph:948b5a3573c9,kaggle/train/2/9434150R.png,2,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9066820R.png ; kaggle/train/2/9434150R.png
phash,ph:d0a54a153775,kaggle/train/0/9080864R.png,3,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9080864R.png ; kaggle/train/0/9847480R.png ; kaggle/train/2/9431280R.png
phash,ph:d0a54a153775,kaggle/train/0/9847480R.png,3,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9080864R.png ; kaggle/train/0/9847480R.png ; kaggle/train/2/9431280R.png
phash,ph:d0a54a153775,kaggle/train/2/9431280R.png,3,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9080864R.png ; kaggle/train/0/9847480R.png ; kaggle/train/2/9431280R.png
phash,ph:c089de3537e5,kaggle/train/0/9099440R.png,2,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9099440R.png ; kaggle/train/2/9428112R.png
phash,ph:c089de3537e5,kaggle/train/2/9428112R.png,2,"0,2",train,PERCEPTUAL_NEAR_DUPLICATE|LABEL_CONFLICT,kaggle/train/0/9099440R.png ; kaggle/train/2/9428112R.png
phash,ph:d485ca157f24,kaggle/train/0/9110292R.png,2,0,"train,val",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/train/0/9110292R.png ; kaggle/val/0/9999365R.png
phash,ph:d485ca157f24,kaggle/val/0/9999365R.png,2,0,"train,val",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/train/0/9110292R.png ; kaggle/val/0/9999365R.png
phash,ph:80aad81d72c7,kaggle/train/0/9133340R.png,2,0,"train,val",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/train/0/9133340R.png ; kaggle/val/0/9184108R.png
phash,ph:80aad81d72c7,kaggle/val/0/9184108R.png,2,0,"train,val",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/train/0/9133340R.png ; kaggle/val/0/9184108R.png
phash,ph:908b5d2573c3,kaggle/train/0/9163391R.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9163391R.png ; kaggle/train/0/9871786R.png
phash,ph:908b5d2573c3,kaggle/train/0/9871786R.png,2,0,train,PERCEPTUAL_NEAR_DUPLICATE,kaggle/train/0/9163391R.png ; kaggle/train/0/9871786R.png
phash,ph:c0a14e057b73,kaggle/train/0/9168944R.png,2,0,"train,val",PERCEPTUAL_NEAR_DUPLICATE|SPLIT_LEAKAGE_CANDIDATE,kaggle/train/0/9168944R.png ; kaggle/val/0/9815509R.png
